budget,genres,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
40000000.0,Drama Horror Thriller Crime,10391,en,3.321949,11-08-2000,0.0,107.0,Bless the Child,4.9,71,Chuck Russell
40000000.0,Fantasy Horror Science-Fiction,9306,en,13.210898,23-08-1996,49627779.0,96.0,The Island of Dr. Moreau,4.6,147,John Frankenheimer
40000000.0,Horror,1683,en,13.445697,05-04-2007,62771059.0,99.0,The Reaping,5.4,205,Stephen Hopkins
40000000.0,Action Thriller Crime Drama,62835,en,33.785969,27-07-2011,60965854.0,108.0,Colombiana,6.5,824,Olivier Megaton
0.0,Drama Thriller,11062,en,3.621837,16-02-1996,0.0,111.0,City Hall,6.0,67,Harold Becker
63600000.0,Action Drama Thriller Crime,10461,en,4.494788,06-10-2000,19412993.0,102.0,Get Carter,4.8,145,Stephen T. Kay
42000000.0,Thriller Drama,80278,en,47.559928,09-09-2012,180274123.0,113.0,The Impossible,7.0,2025,Juan Antonio Bayona
40000000.0,Horror Thriller,9544,en,6.756886,09-08-2002,18902015.0,101.0,FearDotCom,3.2,105,William Malone
40000000.0,Adventure Fantasy Action Thriller,24418,en,16.424807,23-10-2009,28169671.0,109.0,Cirque du Freak: The Vampire's Assistant,5.5,348,Paul Weitz
40000000.0,Action Comedy Thriller,7288,en,15.590001,26-09-2003,19322135.0,89.0,Duplex,5.9,482,Danny DeVito
0.0,Action Drama Thriller,24575,en,1.630541,01-01-1980,0.0,115.0,Raise the Titanic,5.2,21,Jerry Jameson
33000000.0,Action Horror Mystery Science-Fiction Thriller,19898,en,28.353517,08-09-2009,20645327.0,108.0,Pandorum,6.5,774,Christian Alvart
40000000.0,Action Adventure Drama Thriller,15074,en,2.911819,27-11-2002,10959475.0,93.0,Extreme Ops,5.0,28,Christian Duguay
50000000.0,Science-Fiction Thriller,1272,en,51.502884,05-04-2007,32017803.0,107.0,Sunshine,7.0,1182,Danny Boyle
20000000.0,Thriller Drama Mystery,8271,en,31.690456,12-04-2007,117760134.0,105.0,Disturbia,6.6,1006,D.J. Caruso
20000000.0,Action Crime Thriller Drama,10428,en,17.842246,14-09-1995,7563728.0,107.0,Hackers,6.2,398,Iain Softley
15000000.0,Fantasy Action Thriller,9495,en,44.690107,11-05-1994,94000000.0,102.0,The Crow,7.3,953,Alex Proyas
39000000.0,Science-Fiction Action Adventure Thriller,16320,en,45.388937,25-08-2005,38869464.0,119.0,Serenity,7.4,1264,Joss Whedon
38000000.0,Science-Fiction Action Adventure Thriller,193,en,14.779041,17-11-1994,120000000.0,118.0,Star Trek: Generations,6.4,452,David Carson
38000000.0,Drama Thriller,1957,en,11.500783,24-05-2002,51801187.0,114.0,Enough,6.2,264,Michael Apted
53000000.0,Drama Romance Thriller,5852,en,6.454634,15-05-2001,29700000.0,102.0,Angel Eyes,5.6,88,Luis Mandoki
38000000.0,Horror Mystery Thriller,622,en,30.359164,24-08-1999,58401898.0,133.0,The Ninth Gate,6.3,756,Roman Polanski
38000000.0,Drama Thriller,11306,en,3.426555,27-09-1996,17380126.0,118.0,Extreme Measures,5.7,80,Michael Apted
15000000.0,Horror Mystery Science-Fiction,1091,en,52.731379,25-06-1982,19629760.0,109.0,The Thing,7.8,1588,John Carpenter
38000000.0,Science-Fiction Action Thriller,87421,en,46.630062,02-09-2013,98337295.0,119.0,Riddick,6.2,2035,David Twohy
37000000.0,Action Adventure Mystery Thriller,10871,en,4.131546,31-10-1997,6482195.0,118.0,Switchback,5.8,52,Jeb Stuart
37000000.0,Crime Drama Thriller,23168,en,24.218358,15-09-2010,154026136.0,125.0,The Town,7.0,1468,Ben Affleck
36000000.0,Drama Thriller Crime,8470,en,27.465433,15-02-2002,102244770.0,116.0,John Q,7.0,594,Nick Cassavetes
36500000.0,Action Fantasy Science-Fiction Thriller,16911,ru,2.785832,18-12-2008,21834845.0,115.0,The Inhabited Island,5.3,23,Fyodor Bondarchuk
36000000.0,Drama Action Thriller,2163,en,9.176339,02-05-1997,50159144.0,95.0,Breakdown,6.6,198,Jonathan Mostow
36000000.0,Adventure Action Thriller,36670,en,23.380757,07-10-1983,160000000.0,134.0,Never Say Never Again,5.8,338,Irvin Kershner
42000000.0,Thriller,2155,en,11.470135,25-02-2000,32168970.0,124.0,Reindeer Games,5.4,173,John Frankenheimer
37000000.0,Drama Thriller Horror,48171,en,11.492474,28-01-2011,96047633.0,114.0,The Rite,5.8,556,Mikael H\u00e5fstr\u00f6m
36000000.0,Thriller Science-Fiction Mystery Romance,782,en,70.398356,07-09-1997,12532777.0,106.0,Gattaca,7.5,1808,Andrew Niccol
35000000.0,Adventure Action Comedy Thriller Crime,943,en,36.172182,15-05-1992,321731527.0,118.0,Lethal Weapon 3,6.4,811,Richard Donner
35000000.0,Crime Thriller,1598,en,27.714043,15-11-1991,182300000.0,128.0,Cape Fear,7.0,675,Martin Scorsese
35000000.0,Crime Drama Mystery Thriller,2118,en,24.860326,19-09-1997,126216940.0,138.0,L.A. Confidential,7.7,1310,Curtis Hanson
35000000.0,Science-Fiction Horror Action,9348,en,23.607071,07-07-1995,113374103.0,108.0,Species,5.5,453,Roger Donaldson
1800000.0,Horror,377,en,38.204158,14-11-1984,25504513.0,91.0,A Nightmare on Elm Street,7.2,1180,Wes Craven
33000000.0,Horror Science-Fiction Thriller,8843,en,25.413955,17-08-2000,104155843.0,107.0,The Cell,6.0,436,Tarsem Singh
35000000.0,Fantasy Action Adventure Science-Fiction Thriller,12437,en,51.927471,22-01-2009,91353501.0,92.0,Underworld: Rise of the Lycans,6.2,1428,Patrick Tatopoulos
35000000.0,Crime Drama Thriller,9366,en,40.370442,27-02-1997,41954997.0,127.0,Donnie Brasco,7.4,1147,Mike Newell
33000000.0,Horror Action Science-Fiction,1576,en,40.715623,15-03-2002,102984862.0,100.0,Resident Evil,6.4,2065,Paul W.S. Anderson
10700000.0,Horror,609,en,36.230204,04-06-1982,122200000.0,114.0,Poltergeist,7.0,794,Tobe Hooper
40000000.0,Action Thriller Science-Fiction,49530,en,60.231382,27-10-2011,173930596.0,109.0,In Time,6.7,3417,Andrew Niccol
35000000.0,Action Adventure Thriller,11667,en,19.286099,22-12-1994,99423521.0,102.0,Street Fighter,4.1,325,Steven E. de Souza
40000000.0,Horror,10066,en,17.157738,30-04-2005,68766121.0,113.0,House of Wax,5.5,677,Jaume Collet-Serra
35000000.0,Horror Mystery Thriller,13515,en,19.774543,15-08-2008,72436439.0,110.0,Mirrors,6.0,485,Alexandre Aja
35000000.0,Drama Fantasy Horror,11979,en,11.644243,10-02-2002,45479110.0,101.0,Queen of the Damned,5.4,239,Michael Rymer
35000000.0,Science-Fiction Action Thriller,169,en,27.934978,20-11-1990,57120318.0,108.0,Predator 2,5.9,730,Stephen Hopkins
45000000.0,Action Thriller Crime Mystery,94348,en,14.513243,18-10-2012,30353232.0,101.0,Alex Cross,5.1,300,Rob Cohen
35000000.0,Crime Drama Mystery Thriller,8197,en,5.525544,21-11-1997,25105255.0,155.0,Midnight in the Garden of Good and Evil,6.3,157,Clint Eastwood
8900000.0,Crime Action Thriller,336004,en,15.079993,13-11-2015,4100000.0,93.0,Heist,5.6,318,Scott Mann
30000000.0,Drama Mystery Science-Fiction Thriller,8836,en,25.454549,24-07-2008,68369434.0,104.0,The X Files: I Want to Believe,5.5,523,Chris Carter
35000000.0,Thriller Action Mystery,59965,en,19.893646,22-09-2011,82087155.0,106.0,Abduction,5.6,961,John Singleton
56000000.0,Thriller Crime Drama,98357,en,29.490057,18-01-2013,19701164.0,109.0,Broken City,5.7,593,Allen Hughes
35000000.0,Horror Comedy,10012,en,11.195593,25-02-2005,19294901.0,97.0,Cursed,5.1,167,Wes Craven
35000000.0,Crime Action Thriller,49526,en,17.709888,24-08-2012,31083599.0,91.0,Premium Rush,6.2,832,David Koepp
40000000.0,Action Crime Mystery Thriller,22787,en,14.818718,09-09-2009,12206028.0,101.0,Whiteout,5.3,220,Dominic Sena
33000000.0,Action Adventure Thriller,37498,en,2.706207,04-09-1998,0.0,91.0,Knock Off,4.7,64,Tsui Hark
35000000.0,Action Drama Thriller Crime,144336,en,27.903999,28-03-2014,17508518.0,110.0,Sabotage,5.5,555,David Ayer
35000000.0,Drama Fantasy Horror Mystery Romance,9616,en,3.746806,05-09-2003,11560806.0,102.0,The Order,4.8,91,Brian Helgeland
35000000.0,Adventure Drama Thriller,285783,en,37.335721,30-09-2015,61181942.0,123.0,The Walk,6.9,1121,Robert Zemeckis
35000000.0,Thriller Crime Romance,9280,en,9.07278,06-11-2002,16838910.0,114.0,Femme Fatale,6.2,142,Brian De Palma
34000000.0,Action Mystery Science-Fiction Thriller,198663,en,131.815575,10-09-2014,348319861.0,113.0,The Maze Runner,7.0,5371,Wes Ball
70000000.0,Action Comedy Thriller,2162,en,3.276912,01-09-1999,11263966.0,101.0,Chill Factor,5.3,29,Hugh Johnson
35000000.0,Action Crime Drama Thriller,127493,en,16.830184,17-05-2012,2106557.0,96.0,Stolen,5.1,344,Simon West
75000000.0,Drama Science-Fiction Thriller,2900,en,20.697556,26-08-1999,19598588.0,109.0,The Astronaut's Wife,5.4,254,Rand Ravich
50000000.0,Action Crime Thriller,10877,en,12.601306,13-03-2001,79958599.0,101.0,Exit Wounds,5.3,110,Andrzej Bartkowiak
30000000.0,Horror Action Thriller Science-Fiction,71469,en,23.328823,22-12-2011,64626786.0,89.0,The Darkest Hour,4.8,469,Chris Gorak
33000000.0,Action Crime Horror Thriller,326,en,19.642328,06-08-2006,62022014.0,105.0,Snakes on a Plane,5.1,497,David R. Ellis
30000000.0,Action Crime Thriller,72387,en,31.92695,16-04-2012,40346186.0,94.0,Safe,6.3,799,Boaz Yakin
30000000.0,Action Thriller Science-Fiction,13460,en,21.538222,14-03-2008,22211426.0,108.0,Doomsday,5.8,363,Neil Marshall
29000000.0,Horror,10307,en,14.993169,10-09-1999,50041732.0,103.0,Stigmata,6.0,242,Rupert Wainwright
32000000.0,Action Crime Drama Thriller,22907,en,18.47242,26-08-2010,69055695.0,107.0,Takers,6.0,394,John Luessenhop
32000000.0,Thriller Science-Fiction Mystery,45612,en,59.19888,30-03-2011,147332697.0,93.0,Source Code,7.1,2699,Duncan Jones
32000000.0,Action Adventure Drama Thriller,7305,en,14.48851,15-01-1993,36733909.0,120.0,Alive,6.7,374,Frank Marshall
30000000.0,Thriller Drama Mystery,3594,en,23.197408,23-02-2007,77566815.0,101.0,The Number 23,6.3,1018,Joel Schumacher
32000000.0,Drama Thriller Crime,59,en,34.628738,23-09-2005,60740827.0,96.0,A History of Violence,6.9,832,David Cronenberg
32000000.0,Action Thriller Crime,9335,en,47.5612,02-08-2005,85167639.0,87.0,Transporter 2,6.2,1061,Louis Leterrier
28000000.0,Action Comedy Romance Thriller,11141,en,6.201404,04-04-2004,30016165.0,90.0,Laws of Attraction,5.6,104,Peter Howitt
32000000.0,Action Science-Fiction Thriller Crime,31867,en,25.799697,18-03-2010,18409891.0,111.0,Repo Men,6.2,620,Miguel Sapochnik
70000000.0,Fantasy Drama Horror Action Thriller,10253,ko,4.822033,08-02-2007,53587404.0,90.0,Dragon Wars: D-War,4.0,104,Shim Hyung-Rae
34000000.0,Action Adventure Thriller Science-Fiction,698,en,29.887404,26-06-1979,210308099.0,126.0,Moonraker,5.9,541,Lewis Gilbert
31000000.0,Comedy Horror,6488,en,15.895661,09-08-1990,53208180.0,103.0,Arachnophobia,6.2,433,Frank Marshall
31000000.0,Crime Drama Science-Fiction Thriller,10559,en,19.258041,28-04-2000,68106245.0,118.0,Frequency,7.0,462,Gregory Hoblit
30250000.0,Comedy Thriller Crime,8012,en,15.585138,20-10-1995,115101622.0,105.0,Get Shorty,6.4,302,Barry Sonnenfeld
30000000.0,Action Adventure Thriller,1669,en,46.212155,02-03-1990,199200000.0,134.0,The Hunt for Red October,7.2,957,John McTiernan
30000000.0,Horror Comedy Fantasy,2907,en,37.179547,22-11-1991,191502426.0,99.0,The Addams Family,6.7,848,Barry Sonnenfeld
33000000.0,Crime Mystery Thriller,807,en,79.579532,22-09-1995,327311859.0,127.0,Se7en,8.1,5765,David Fincher
25000000.0,Thriller Crime Drama Mystery,322,en,31.242999,07-10-2003,156822020.0,138.0,Mystic River,7.6,1422,Clint Eastwood
35000000.0,Horror Comedy Romance,82654,en,43.742241,31-01-2013,116980662.0,97.0,Warm Bodies,6.4,2652,Jonathan Levine
30000000.0,Action Thriller Science-Fiction,59967,en,46.377628,26-09-2012,47042000.0,118.0,Looper,6.6,4697,Rian Johnson
19000000.0,Action Adventure Comedy Thriller,10762,en,8.584398,20-08-2004,69631118.0,95.0,Without a Paddle,5.3,214,Steven Brill
30000000.0,Science-Fiction Action Adventure Thriller,172,en,19.578249,09-06-1989,70200000.0,107.0,Star Trek V: The Final Frontier,5.6,376,William Shatner
30000000.0,Adventure Action Thriller,707,en,27.230493,24-05-1985,152427960.0,131.0,A View to a Kill,6.0,506,John Glen
30000000.0,Action Thriller Crime,4105,en,11.19602,22-09-1989,45892212.0,125.0,Black Rain,6.2,243,Ridley Scott
30000000.0,Action Crime Drama Mystery Thriller,273481,en,55.424027,17-09-2015,84025816.0,121.0,Sicario,7.2,2416,Denis Villeneuve
30000000.0,Horror Thriller,16871,en,45.083509,15-03-2009,90810892.0,99.0,Drag Me to Hell,6.2,966,Sam Raimi
30000000.0,Horror Thriller,4513,en,33.394082,17-10-2007,75505973.0,113.0,30 Days of Night,6.2,767,David Slade
30000000.0,Horror Thriller,22970,en,73.987775,12-04-2012,66486080.0,95.0,The Cabin in the Woods,6.5,2263,Drew Goddard
25000000.0,Horror Comedy Music,10776,en,12.113235,19-12-1986,38748395.0,94.0,Little Shop of Horrors,6.6,384,Frank Oz
30000000.0,Action Thriller Adventure,50456,en,31.191975,07-04-2011,63782078.0,111.0,Hanna,6.5,1263,Joe Wright
30000000.0,Drama Horror,133805,en,63.848541,16-10-2013,82394288.0,100.0,Carrie,5.8,1463,Kimberly Peirce
30000000.0,Action Adventure Animation Science-Fiction Thriller,12244,en,55.806402,19-08-2009,48428063.0,79.0,9,6.6,1262,Shane Acker
30000000.0,Thriller Crime Drama,109421,en,48.237797,07-02-2013,63372757.0,106.0,Side Effects,6.4,1323,Steven Soderbergh
30000000.0,Action Crime Science-Fiction Thriller,9271,en,5.301589,04-08-1995,24048000.0,106.0,Virtuosity,5.4,163,Brett Leonard
30000000.0,Action Thriller,48340,en,20.063165,03-02-2011,108609310.0,108.0,Sanctum,5.8,339,Alister Grierson
30000000.0,Romance Drama Thriller Crime,43539,en,34.421696,18-11-2010,51148651.0,133.0,The Next Three Days,6.9,905,Paul Haggis
30000000.0,Science-Fiction Action Thriller,9920,en,15.89534,03-03-2006,31070211.0,87.0,Ultraviolet,4.8,458,Kurt Wimmer
30000000.0,Thriller,8978,en,18.706504,19-01-2005,35294470.0,109.0,Assault on Precinct 13,6.0,311,Jean-Fran\u00e7ois Richet
30000000.0,Action Drama Crime Thriller,11702,en,9.607391,06-02-1998,19204929.0,87.0,The Replacement Killers,6.0,127,Antoine Fuqua
25000000.0,Action Comedy Thriller,18550,en,2.77255,19-07-1996,17193231.0,98.0,Fled,5.2,47,Kevin Hooks
30000000.0,Crime Mystery Thriller,3489,en,16.883429,14-02-2007,16930884.0,108.0,88 Minutes,5.7,313,Jon Avnet
40000000.0,Comedy Thriller Crime,2122,en,14.729386,07-04-2004,26155781.0,98.0,The Whole Ten Yards,5.5,278,Howard Deutch
30000000.0,Thriller Crime Drama,13150,en,10.703602,09-09-2008,31148328.0,130.0,Pride and Glory,6.3,240,Gavin O'Connor
30000000.0,Action Adventure Horror Thriller,9042,en,10.756266,25-08-2005,15007991.0,97.0,The Cave,5.1,202,Bruce Hunt
30000000.0,Drama Mystery Romance Thriller,11208,en,9.301562,03-09-2004,13001257.0,114.0,Wicker Park,6.7,157,Paul McGuigan
17000000.0,Horror Comedy,58151,en,18.27083,18-08-2011,24922237.0,106.0,Fright Night,6.0,603,Craig Gillespie
0.0,Drama Thriller,28902,en,3.226243,15-01-1999,0.0,100.0,In Dreams,5.4,44,Neil Jordan
25000000.0,Drama Horror Science-Fiction Thriller,11058,en,12.10235,30-04-2004,30114487.0,102.0,Godsend,4.7,114,Nick Hamm
30000000.0,Crime Thriller Drama,146238,en,22.975918,24-09-2013,62616646.0,91.0,Runner Runner,5.5,543,Brad Furman
0.0,Crime Drama Thriller,6016,en,2.774811,03-04-2003,0.0,108.0,The Good Thief,6.0,31,Neil Jordan
0.0,Fantasy Drama Action Thriller Romance,2008,zh,3.866026,15-12-2005,0.0,98.0,The Promise,5.0,29,Chen Kaige
21000000.0,Adventure Action Thriller,9053,en,12.790408,07-09-2006,480314.0,87.0,DOA: Dead or Alive,5.0,205,Corey Yuen Kwai
30000000.0,Action Thriller Crime,45610,en,13.268936,23-09-2011,2527904.0,129.0,Machine Gun Preacher,6.4,286,Marc Forster
30000000.0,Crime Thriller,10955,en,2.981047,02-09-2002,0.0,110.0,Ripley's Game,6.6,69,Liliana Cavani
30000000.0,Comedy Crime Drama Romance Thriller,4912,en,18.165957,30-12-2002,33013805.0,113.0,Confessions of a Dangerous Mind,6.6,275,George Clooney
12000000.0,Drama Horror Comedy,11249,en,12.653831,11-11-2004,24829644.0,87.0,Seed of Chucky,4.9,287,Don Mancini
29000000.0,Drama Mystery Thriller Fantasy,9667,en,24.240361,04-03-2005,21126225.0,103.0,The Jacket,6.8,455,John Maybury
60000000.0,Crime Mystery Thriller Action,2043,en,21.252797,06-04-2001,105178561.0,104.0,Along Came a Spider,6.1,400,Lee Tamahori
28000000.0,Action Thriller,562,en,66.169628,15-07-1988,140767956.0,131.0,Die Hard,7.5,3948,John McTiernan
28000000.0,Fantasy Horror Action,924,en,44.529429,19-03-2004,102356381.0,101.0,Dawn of the Dead,6.8,1016,Zack Snyder
30000000.0,Mystery Thriller,2832,en,45.915165,25-04-2003,90259536.0,90.0,Identity,7.1,1061,James Mangold
28000000.0,Adventure Action Thriller,699,en,26.090746,23-06-1981,195312802.0,127.0,For Your Eyes Only,6.3,490,John Glen
27000000.0,Thriller Science-Fiction Action Crime,8831,en,13.308127,15-09-1994,101646581.0,99.0,Timecop,5.5,282,Peter Hyams
28000000.0,Thriller Horror,10577,en,6.756771,22-12-2000,33000337.0,99.0,Dracula 2000,4.6,148,Patrick Lussier
28000000.0,Science-Fiction Drama Thriller,78,en,94.056131,25-06-1982,33139618.0,117.0,Blade Runner,7.9,3509,Ridley Scott
28000000.0,Action Drama Thriller Crime,192102,en,41.638961,14-02-2014,52597999.0,113.0,3 Days to Kill,6.0,883,McG
21000000.0,Drama Crime Thriller,2001,en,14.518708,25-05-2007,54926886.0,117.0,We Own the Night,6.5,323,James Gray
0.0,Horror Thriller,10383,en,3.312385,13-10-2000,0.0,97.0,Lost Souls,4.5,38,Janusz Kami\u0144ski
28000000.0,Action Horror Science-Fiction,10016,en,13.145205,24-08-2001,14010832.0,98.0,Ghosts of Mars,4.8,296,John Carpenter
28000000.0,Romance Horror Comedy Thriller,58431,en,28.397048,04-02-2016,16374328.0,108.0,Pride and Prejudice and Zombies,5.5,640,Burr Steers
27500000.0,Adventure Action Thriller,700,en,25.633663,05-06-1983,187500000.0,131.0,Octopussy,6.2,527,John Glen
27500000.0,Drama Thriller,5125,en,12.741073,07-09-2007,24748670.0,120.0,Rendition,6.2,205,Gavin Hood
27000000.0,Science-Fiction Action Adventure Thriller,174,en,16.188572,05-12-1991,96900000.0,113.0,Star Trek VI: The Undiscovered Country,6.7,413,Nicholas Meyer
27000000.0,Drama Mystery Thriller Crime,9437,en,18.913,03-10-1997,60527873.0,115.0,Kiss the Girls,6.2,345,Gary Fleder
27000000.0,Horror Comedy Action Science-Fiction Thriller,9825,en,11.678561,15-07-1999,56870414.0,82.0,Lake Placid,5.5,247,Steve Miner
27000000.0,Drama Thriller Crime Mystery,186,en,36.921445,24-02-2006,56308881.0,110.0,Lucky Number Slevin,7.4,1323,Paul McGuigan
30000000.0,Drama History Thriller,61891,en,16.698316,21-10-2011,15395087.0,130.0,Anonymous,6.3,288,Roland Emmerich
27000000.0,Horror Mystery Thriller,28355,en,23.917982,13-08-2009,29000000.0,109.0,Case 39,6.1,563,Christian Alvart
27000000.0,Crime Thriller,8080,en,8.715822,27-08-2004,13000000.0,99.0,Suspect Zero,5.5,98,E. Elias Merhige
27000000.0,Thriller,303858,en,38.279458,12-05-2016,93282604.0,98.0,Money Monster,6.5,1068,Jodie Foster
28.0,Thriller Action Comedy Crime,1613,en,9.670031,07-12-2001,14.0,93.0,The 51st State,5.9,173,Ronny Yu
27000000.0,Mystery Thriller Crime,16617,en,17.193659,07-05-2004,21148829.0,106.0,Mindhunters,6.3,333,Renny Harlin
0.0,Drama Thriller,41488,en,2.653988,12-12-2003,0.0,120.0,The Statement,5.9,23,Norman Jewison
28000000.0,Crime Drama Mystery Thriller,169917,en,61.309619,18-09-2014,53181600.0,113.0,A Walk Among the Tombstones,6.2,1131,Scott Frank
26000000.0,Drama Horror Science-Fiction Thriller,1551,en,24.114459,09-08-1990,61489265.0,115.0,Flatliners,6.3,404,Joel Schumacher
26000000.0,Horror Thriller,11460,en,8.802626,04-08-2005,57891803.0,85.0,Red Eye,6.2,455,Wes Craven
26000000.0,Horror Mystery,9358,en,37.355826,31-01-2003,90426405.0,90.0,Final Destination 2,5.9,1023,David R. Ellis
26000000.0,Horror,22894,en,30.981604,21-01-2010,67918658.0,100.0,Legion,5.2,629,Scott Stewart
25000000.0,Thriller Crime Action,134374,en,31.893932,18-04-2013,86175291.0,130.0,Pain & Gain,6.1,1573,Michael Bay
26000000.0,Adventure Family Science-Fiction Thriller,15028,en,5.894163,17-03-2002,38793283.0,94.0,Clockstoppers,4.9,89,Jonathan Frakes
26000000.0,Drama Thriller War,7445,en,22.07638,27-01-2009,43318349.0,104.0,Brothers,6.8,633,Jim Sheridan
42000000.0,Drama Thriller Mystery Romance,2057,en,14.831402,03-08-2001,35402320.0,118.0,Original Sin,5.8,198,Michael Cristofer
26000000.0,Crime Thriller Mystery,70436,en,22.520842,09-03-2012,29657751.0,111.0,The Raven,6.1,426,James McTeigue
26000000.0,Crime Drama Thriller,31640,en,1.492056,03-10-1996,0.0,101.0,Blood and Wine,5.5,34,Bob Rafelson
26000000.0,Science-Fiction Mystery Thriller,238615,en,66.097437,10-07-2015,30523226.0,116.0,Self/less,6.3,1091,Tarsem Singh
25000000.0,Drama Mystery Thriller,1985,en,20.679652,31-08-2005,82466670.0,129.0,The Constant Gardener,6.8,417,Fernando Meirelles
25000000.0,Action Thriller,8681,en,80.879032,18-02-2008,226830568.0,93.0,Taken,7.2,4369,Pierre Morel
25000000.0,Thriller Action Drama Music Romance,619,en,26.576385,25-11-1992,411006740.0,129.0,The Bodyguard,6.1,661,Mick Jackson
28000000.0,Drama Thriller,162903,en,20.267062,11-10-2013,8555008.0,128.0,The Fifth Estate,5.7,364,Bill Condon
30000000.0,Horror,6466,en,26.69592,15-08-2003,114908830.0,97.0,Freddy vs. Jason,5.8,594,Ronny Yu
25000000.0,Action Thriller Science-Fiction,7191,en,46.942396,15-01-2008,170764026.0,85.0,Cloverfield,6.4,2251,Matt Reeves
25000000.0,Crime Drama History Thriller,117,en,38.272889,02-06-1987,76270454.0,119.0,The Untouchables,7.6,1384,Brian De Palma
25000000.0,Crime Drama Thriller,6977,en,53.645267,08-11-2007,171600000.0,122.0,No Country for Old Men,7.7,3003,Joel Coen
25000000.0,Action Crime Thriller,2085,en,19.750059,20-03-2000,91036760.0,115.0,Romeo Must Die,6.0,330,Andrzej Bartkowiak
2800000.0,Horror Thriller,794,en,25.939385,06-06-1976,60922980.0,111.0,The Omen,7.2,476,Richard Donner
25000000.0,Horror Mystery,9286,en,31.64341,10-02-2006,117719158.0,93.0,Final Destination 3,5.8,974,James Wong
25000000.0,Action Drama Thriller,75174,en,48.552871,26-01-2012,77278331.0,117.0,The Grey,6.4,1451,Joe Carnahan
25000000.0,Horror Mystery Thriller,11096,en,18.228538,27-01-2005,122644820.0,101.0,Hide and Seek,6.1,440,John Polson
25000000.0,Action Crime Drama Thriller,111,en,70.105981,08-12-1983,65884703.0,170.0,Scarface,8.0,2948,Brian De Palma
25000000.0,Thriller Action Drama Crime,77866,en,31.364901,12-01-2012,63100000.0,109.0,Contraband,6.1,770,Baltasar Korm\u00e1kur
25000000.0,Action Crime Thriller,2140,en,16.936576,06-07-2001,64437847.0,98.0,Kiss of the Dragon,6.4,298,Chris Nahon
17000000.0,Horror Thriller,11351,en,19.045146,08-08-2003,63102666.0,104.0,Jeepers Creepers 2,5.5,299,Victor Salva
20000000.0,Adventure Action Horror Science-Fiction Thriller,11237,en,9.855474,26-08-2004,70992898.0,97.0,Anacondas: The Hunt for the Blood Orchid,4.9,199,Dwight H. Little
25500000.0,Thriller Crime Drama,190955,en,12.756344,22-08-2013,2415472.0,128.0,Blood Ties,6.0,171,Guillaume Canet
25000000.0,Horror Comedy,11932,en,14.340095,16-10-1998,50671850.0,89.0,Bride of Chucky,5.5,350,Ronny Yu
25000000.0,Thriller Crime Drama,284536,en,22.622453,25-12-2014,39171130.0,111.0,The Gambler,5.7,543,Rupert Wyatt
25000000.0,Action Adventure Crime Mystery Thriller,34813,en,24.903418,23-04-2010,23580000.0,97.0,The Losers,6.2,515,Sylvain White
25000000.0,Fantasy Horror Thriller,46261,en,14.562197,06-11-2010,36993168.0,99.0,Don't Be Afraid of the Dark,5.4,341,Troy Nixey
25000000.0,Action Thriller Crime,10431,en,18.896239,24-08-2007,40452643.0,103.0,War,6.0,414,Philip G. Atwell
30000000.0,Thriller Science-Fiction,22825,en,21.606001,17-09-2009,33333531.0,115.0,The Box,5.4,597,Richard Kelly
25000000.0,Drama Horror Mystery Thriller,43931,en,7.001176,08-10-2010,19829957.0,107.0,My Soul to Take,5.2,147,Wes Craven
25000000.0,Action Adventure Thriller,10861,en,10.115011,13-09-1996,51702483.0,100.0,Maximum Risk,5.2,101,Ringo Lam
25000000.0,Crime Thriller,276907,en,32.854557,09-09-2015,42972994.0,131.0,Legend,6.7,973,Brian Helgeland
28000000.0,Horror Thriller,65055,en,8.363702,02-09-2011,10126458.0,91.0,Shark Night,4.9,132,David R. Ellis
28000000.0,Drama Thriller,1770,en,8.314624,25-10-1996,16900000.0,132.0,Michael Collins,6.7,97,Neil Jordan
25000000.0,Drama Mystery Thriller,15992,en,3.888776,14-10-2002,10719357.0,99.0,Abandon,4.6,45,Stephen Gaghan
25000000.0,Drama Thriller,17707,en,7.296459,13-08-1999,13000000.0,100.0,Brokedown Palace,6.2,111,Jonathan Kaplan
14000000.0,Horror Thriller,77883,en,21.680424,30-08-2012,85446075.0,92.0,The Possession,5.8,498,Ole Bornedal
25000000.0,Drama Thriller,64639,en,7.473455,16-09-2011,10324441.0,110.0,Straw Dogs,5.5,144,Rod Lurie
0.0,Action Crime Thriller,21338,en,3.623002,17-05-1991,0.0,92.0,Stone Cold,5.7,34,Craig R. Baxley
25000000.0,Drama Mystery Science-Fiction Thriller,8338,en,17.603823,14-05-2008,19844979.0,121.0,Blindness,6.4,387,Fernando Meirelles
25000000.0,Action Adventure Fantasy Horror,168705,en,7.008216,22-10-2005,2405420.0,95.0,BloodRayne,3.5,118,Uwe Boll
25000000.0,Thriller Crime Drama,109091,en,35.022029,25-10-2013,71009334.0,117.0,The Counselor,5.0,712,Ridley Scott
25000000.0,Action Thriller,242166,en,3.344158,12-03-2014,0.0,100.0,Red Sky,4.1,26,Mario Van Peebles
24000000.0,Horror Mystery,4233,en,35.244037,09-12-1997,172363301.0,120.0,Scream 2,6.1,840,Wes Craven
